bill,year,,support_spent,oppose_spent,neutral_spent,support_hhi,oppose_hhi,neutral_hhi
h01528,2011,187,3985.498333,0,563.6363636,0.762087553,,1
h01529,2011,187,56948.47327,0,9566.346453,0.211513786,,0.522254152
h01254,2011,187,0,0,737.7111216,,,0.468715883
h01527,2011,187,1999.559226,21512.29667,15167.79411,0.35326975,0.357110851,0.588513585
h01256,2011,187,0,2266.643228,427.6851082,,0.952970621,1
h01257,2011,187,0,0,593.5506709,,,0.694227118
h01250,2011,187,0,0,349.0495761,,,0.535489005
h01251,2011,187,0,0,427.6851082,,,1
h01520,2011,187,5089.75,4922.352782,2904.198365,0.660226591,0.72519627,0.365909641
h01521,2011,187,8646.621655,7028.699734,21298.78399,0.545567845,0.164530711,0.157530727
h01746,2011,187,0,0,467.7419355,,,1
h01747,2011,187,0,0,2354.560965,,,0.914142487
s01128,2011,187,1953.097148,16262.30667,18380.02442,0.372200899,0.361869753,0.415130476
h00129,2011,187,301.375,0,13065.75346,1,,0.235368703
h00128,2011,187,3799.035873,26716.2,21429.65679,0.793395241,1,0.174834194
h01740,2011,187,200,25813.85733,144.1604506,1,0.661736965,0.505508668
s01290,2011,187,70833.78571,16000,506.7923125,0.371900114,0.736328125,0.742414372
h00125,2011,187,0,5884.336691,2847.009084,,0.229038037,0.315117473
h00124,2011,187,5833.33,28409.52381,3667.343742,1,0.994650657,0.271858624
h00127,2011,187,0,19979.28571,8484.237356,,0.261500743,0.275611878
s01120,2011,187,1528.212792,53637.2905,3454.362047,0.557112252,0.291039782,0.409102699
h00121,2011,187,0,18083.97982,0,,0.690918452,
s01126,2011,187,6414.166667,0,494.2546584,0.502001635,,1
h00123,2011,187,15455.55119,0,208.924428,0.391727123,,0.918217207
h00690,2011,187,20769.80865,0,0,0.512681261,,
s00394,2011,187,0,0,878.0201044,,,0.905376998
h03142,2011,187,0,0,311.461869,,,1
s00539,2011,187,41312.16665,3981.449739,4840.082731,0.294781866,0.52896602,0.24555187
s00538,2011,187,4675.047338,0,4603.335803,0.282638816,,0.177050756
s02313,2011,187,1666.666667,4875.349451,869.5601317,1,1,0.503608427
s00533,2011,187,3077.768668,0,4787.986679,1,,0.207723391
s00532,2011,187,5943.330983,1676.613366,0,1,0.312849866,
s00531,2011,187,0,0,3093.947419,,,0.146367164
s00530,2011,187,5443.977781,54690.08533,9816.458717,0.383661068,0.153410703,0.122716054
s00537,2011,187,3201.377708,2000.883397,859.9075967,0.516543776,0.275337305,0.636136041
s00536,2011,187,2534.711042,2484.738499,0,0.621404759,0.220575649,
s00535,2011,187,180.1517258,0,5988.263471,1,,0.383795164
s00534,2011,187,5943.330983,4384.818255,0,1,0.193485288,
h02822,2011,187,0,0,363.6363636,,,1
h01829,2011,187,0,0,27.8307888,,,1
h01658,2011,187,524.47875,0,0,1,,
s02407,2011,187,0,2415.966387,66.25291995,,1,1
h01756,2011,187,0,0,878.0201044,,,0.905376998
h03146,2011,187,2769.808646,0,0,0.507361046,,
h03942,2011,187,990,0,0,1,,
s02406,2011,187,0,0,27.8307888,,,1
h02369,2011,187,184.65,2422.352782,1410.436364,1,0.509195016,0.52015292
s02393,2011,187,0,0,27.8307888,,,1
h03028,2011,187,0,2416.332044,3189.850703,,1,0.976199932
h00231,2011,187,16278.84,0,104.5609651,0.526126132,,0.500041077
h00230,2011,187,27175,0,13318.75719,0.356466258,,0.335008759
h00233,2011,187,3718.492063,6214.144405,8727.65656,1,0.411928322,0.254416762
h00232,2011,187,1206.547875,17365.67372,85702.43748,0.777411934,0.162004004,0.176470852
h00235,2011,187,2333.333333,0,55.43766192,1,,1
h00234,2011,187,1052.631579,3494.001548,20222.83049,1,0.808384486,0.216578906
h00237,2011,187,11369.18383,0,0,0.595801516,,
h00236,2011,187,4436.506667,259.27,619.6586388,1,1,0.310507059
h00239,2011,187,10920,0,172.758325,0.644970414,,0.72971095
h00238,2011,187,17453.33333,0,615.9837183,0.397752295,,0.516434037
h00349,2011,187,415.0986944,0,701.9697414,0.520916837,,1
s01016,2011,187,0,0,466.3705956,,,0.626998596
s01015,2011,187,0,0,104.5609651,,,0.500041077
s01012,2011,187,1316.935,0,46.58,1,,1
s01011,2011,187,0,5250,3120.872852,,1,0.934676285
s01010,2011,187,4052.62,0,311.5460303,0.561333197,,0.722726314
h00341,2011,187,1214.609403,2266.498099,2379.906726,1,0.238200019,0.16625235
h00340,2011,187,4632.028188,2374.411328,1819.939165,0.14985857,1,0.292652434
h00343,2011,187,32233.89917,0,1616.658479,0.391097722,,0.510393145
h00342,2011,187,15045.19636,3791.889188,24199.06655,0.521199767,0.525179777,0.148104835
h00345,2011,187,4900.354109,3071.623397,8236.990553,0.45890757,0.184867878,0.106586151
h00344,2011,187,13388.82402,2643.647445,7240.767141,0.246566485,0.181269231,0.636787982
s01019,2011,187,26727.01859,14504.1669,7874.588792,0.130127005,0.414920686,0.20662679
s01018,2011,187,677.5,0,1948.303333,0.54248989,,0.274640033
s00227,2011,187,0,0,4142.857143,,,1
s01967,2011,187,3668.6425,0,0,0.376340601,,
s00225,2011,187,6793.043478,0,3131.800786,1,,0.53036578
s00224,2011,187,0,0,14545.79343,,,0.235517607
s01279,2011,187,0,0,79.13808892,,,1
s00222,2011,187,3626.342308,0,0,0.903347352,,
s00221,2011,187,32263.18905,0,0,0.326709403,,
s00220,2011,187,0,973.2133333,0,,1,
h00549,2011,187,10998.5419,63,0,0.453721803,1,
h01277,2011,187,0,0,38.42213115,,,1
h04276,2011,187,0,0,27.8307888,,,1
s00228,2011,187,13320.99491,0,0,1,,
h15007,2011,187,0,0,1470.588235,,,1
h02948,2011,187,0,0,38.42213115,,,1
s01905,2011,187,8301.770909,391.4233333,19065.62095,0.281265243,1,0.406119471
s00263,2011,187,8730.952381,364.59,682.7336374,1,1,0.782039785
h04930,2011,187,0,0,27.8307888,,,1
h04931,2011,187,179.48,0,0,1,,
h04934,2011,187,0,0,27.8307888,,,1
h04935,2011,187,0,0,27.8307888,,,1
h04200,2011,187,774875.9413,57612.2184,630086.3153,0.03047821,0.140654335,0.042841657
h01629,2011,187,278,0,0,1,,
h04345,2011,187,907.9233333,0,0,1,,
h04204,2011,187,21013.535,275.1283333,1011.11,0.891169843,1,0.501277571
h04205,2011,187,1045.69,0,9654.294924,0.503981259,,0.19852524
h04206,2011,187,0,0,652.1086957,,,1
h01628,2011,187,10115.98681,0,0,1,,
h04208,2011,187,450,2708.465,476.7252873,1,0.402009282,0.53020543
h01077,2011,187,0,0,144.1604506,,,0.505508668
s01303,2011,187,4366.101481,0,16592.36772,0.511602676,,0.561574907
s01302,2011,187,12010.195,0,569.3476018,1,,0.470273862
h00792,2011,187,0,0,542.8571429,,,1
s01307,2011,187,1063.12,0,372.65,1,,1
s01306,2011,187,3203.101607,0,633.9281773,0.624112612,,0.514335419
s01305,2011,187,0,0,79.13808892,,,1
s01304,2011,187,5769.230769,0,0,1,,
s02470,2011,187,11694.81524,0,157.0824895,0.647233967,,0.708434438
s01309,2011,187,803.6228571,0,729.1666667,1,,1
s01308,2011,187,1635.662927,0,0,1,,
s00313,2011,187,5590.971667,0,0,0.38057185,,
s00312,2011,187,0,0,400.2317617,,,0.826432476
s00311,2011,187,0,0,400.2317617,,,0.826432476
h04247,2011,187,0,2259.339103,162,,0.323350519,1
s00317,2011,187,232.26,0,0,1,,
h01586,2011,187,3250.024667,0,0,0.795847659,,
s00315,2011,187,0,0,400.2317617,,,0.826432476
s00314,2011,187,11541.80053,0,904.35,0.237728629,,1
h01587,2011,187,3758.358,0,79.13808892,0.820345407,,1
h04017,2011,187,2916.666667,0,0,1,,
h04334,2011,187,26674.35143,0,2903.983333,0.597888008,,0.760478108
h01588,2011,187,3545.454545,0,0,1,,
h00546,2011,187,0,0,375.5130411,,,0.285542177
h03829,2011,187,773.635,0,12941.41414,1,,0.519962553
h04840,2011,187,9020.4975,0,0,1,,
h03825,2011,187,20507.5,0,0,0.995135624,,
h03826,2011,187,8368.415952,0,1964.285714,0.675997922,,1
h03821,2011,187,0,0,208.6686634,,,0.768830552
h03536,2011,187,10000,0,8575.456409,1,,0.332819805
h03535,2011,187,782949.8252,38216.55955,430698.0143,0.037260982,0.307471226,0.024575044
h03822,2011,187,0,0,27.8307888,,,1
h03313,2011,187,3715.277778,9813.642024,76.8442623,0.523102454,1,1
h03644,2011,187,4333.75475,0,18100,1,,0.387686579
h03311,2011,187,0,0,5621.95122,,,0.50357847
h03310,2011,187,728.5714286,0,810.5897302,0.569396386,,0.428073906
h03641,2011,187,0,2332.33926,0,,0.221180319,
h03316,2011,187,5460.558571,0,15990.49477,0.406229117,,0.401134009
h03315,2011,187,1297.441492,21235.054,1308.442427,0.950349165,0.558362888,0.617682146
h03314,2011,187,8604.207154,0,44628.0968,0.149057075,,0.65872426
h00199,2011,187,293.5675,0,237.0089261,1,,0.797253937
h03318,2011,187,49509.84329,10600,79907.53837,0.17629593,0.893200427,0.264018746
h03649,2011,187,0,76.08695652,0,,1,
h03870,2011,187,0,0,27.8307888,,,1
h01624,2011,187,0,0,79.13808892,,,1
h00631,2011,187,0,0,471.0321865,,,1
h03871,2011,187,6600,0,0,1,,
h03876,2011,187,0,781.5111111,1508.90098,,1,0.911155918
h04441,2011,187,6955.36,2023.142857,779.7763933,1,0.709267314,0.645208062
h04346,2011,187,202.2555556,1371.134604,11554.8677,1,0.581020927,0.421661299
h04447,2011,187,56.64731707,0,256.3070056,1,,0.58113228
h03877,2011,187,8364.258176,0,1112.527196,0.403225421,,0.58835294
s01719,2011,187,0,0,38.42213115,,,1
h03795,2011,187,114918.395,28412.24225,32560.67738,0.52882025,0.47105823,0.854796867
h03791,2011,187,24459.33162,0,9659.64802,0.090907953,,0.652822452
h03790,2011,187,4870.512821,2797.696667,21719.4044,0.378481792,1,0.764894919
h00907,2011,187,0,0,2080.092055,,,0.665091984
s01276,2011,187,168.35,0,79.13808892,1,,1
s01275,2011,187,0,0,102.2024087,,,0.656013489
s01274,2011,187,1,0,27.8307888,1,,1
h00903,2011,187,0,0,822.0849802,,,0.511027093
h02820,2011,187,0,0,1931.944049,,,0.527895965
h03798,2011,187,3039.5,0,0,0.725119507,,
h04165,2011,187,400,0,0,1,,
h03226,2011,187,0,18800,5935.231157,,1,0.847191591
h03225,2011,187,17078.75077,0,76.8442623,0.879220071,,1
h03224,2011,187,0,2075.899288,104.0896954,,1,1
h03223,2011,187,0,0,633.9708973,,,0.471109306
s00009,2011,187,3296.920853,3184.036598,536.4742886,0.857545256,0.163001397,0.489957199
s00008,2011,187,18776.27919,2857.142857,7402.866552,0.560573506,1,0.195117527
s00007,2011,187,299.5952406,0,122.6091954,0.560299019,,1
s00006,2011,187,0,1202.538961,0,,0.500778836,
s00005,2011,187,120.3383014,5202.63,904.5740662,0.743063329,1,0.336336717
s00004,2011,187,386666.38,43571.72936,341204.6278,0.026725208,0.129811989,0.033967756
s00003,2011,187,353089.7513,37454.0402,605194.5619,0.03816282,0.085212044,0.016707875
s00002,2011,187,4319.462819,15100.26236,563.7695638,0.27726053,0.986786597,0.937137353
s00001,2011,187,54842.38733,2247.096829,44114.66037,0.21023646,0.353113912,0.135442716
h03228,2011,187,0,0,5243.17437,,,0.960711956
h00521,2011,187,0,141.3235265,0,,1,
s01196,2011,187,8811.67919,0,0,1,,
h01978,2011,187,391.4233333,0,0,1,,
h03009,2011,187,0,0,2895.561257,,,0.847052091
h03008,2011,187,0,0,104.5609651,,,0.500041077
s02097,2011,187,0,0,27.8307888,,,1
s02094,2011,187,180.1517258,0,4260.137907,1,,1
h03004,2011,187,4341.939804,0,0,1,,
h03003,2011,187,9059.39,3943.86647,28007.75667,0.56427183,0.22407051,0.915780263
h03002,2011,187,6283.051492,0,0,0.495572693,,
h03001,2011,187,0,0,744.7456725,,,0.500402351
h03000,2011,187,0,0,2122.330573,,,0.905106864
h04324,2011,187,7961.904762,0,3107.296811,0.898139351,,0.666392099
s02658,2011,187,8.333333333,0,0,1,,
h04751,2011,187,0,0,27.8307888,,,1
h04267,2011,187,0,0,296.948894,,,1
s00790,2011,187,7651.17,4160.23,1233.75,0.811881278,0.704443683,1
s00017,2011,187,533.5675,0,362.2217778,0.505039576,,1
h00794,2011,187,138.8888889,0,326.3157895,1,,1
h00541,2011,187,35284.03679,5909.322463,4539.725439,0.443126877,0.230196176,0.630627795
h02166,2011,187,990,0,0,1,,
h00729,2011,187,545.4545455,0,269.7747216,1,,0.42917919
h04877,2011,187,0,0,27.8307888,,,1
s00389,2011,187,134.16,0,1050,1,,1
s01668,2011,187,39758.5425,12073,17056.84841,0.98212665,1,0.201216923
s01669,2011,187,120000,26.26,5686.738608,1,1,0.325799165
s01664,2011,187,1346.863708,1496.386111,8167.849938,0.453541242,1,0.169267697
s01665,2011,187,1004.43,0,3030.485646,1,,0.326434605
s01666,2011,187,47502.98631,1180.596667,7911.402016,0.682866086,1,0.112804929
s01667,2011,187,126000,0,1260.432368,1,,0.449136289
s01660,2011,187,183.4,9329.624259,18504.12266,1,0.342023342,0.307222878
s01661,2011,187,837.75,0,132.3917539,1,,0.356095984
s01662,2011,187,24844.76333,0,2250.791917,0.462288309,,0.50071474
h01883,2011,187,26671.8875,28509.50524,8229.812895,0.838484384,0.520524419,0.324082792
h04367,2011,187,3000,0,403.9833333,1,,1
h00395,2011,187,0,0,507.8307888,,,0.896400253
s01468,2011,187,0,0,633.9281773,,,0.514335419
s01467,2011,187,0,0,3824.607092,,,0.259463507
s01463,2011,187,0,35586.16208,3303.572594,,0.377257322,0.245283192
s01460,2011,187,1289.090909,0,5222.408055,0.543448032,,0.192676612
s01461,2011,187,834.5454545,0,0,1,,
s02118,2011,187,25.23887464,0,21596.44306,1,,0.763367098
h00390,2011,187,0,0,480,,,1
h00722,2011,187,1153.846154,0,0,1,,
h02448,2011,187,0,0,79.13808892,,,1
h02449,2011,187,8480.323881,0,0,1,,
h02198,2011,187,0,0,1658.082792,,,0.575904782
h02199,2011,187,0,0,758.4221311,,,0.903811767
h02440,2011,187,3304.678937,0,0,0.451562873,,
h02193,2011,187,0,0,1478.236714,,,0.336955634
h02190,2011,187,1750,0,2126.988763,1,,0.766614433
h02443,2011,187,540,0,231.3525904,1,,0.555988024
h02444,2011,187,375.0246667,0,104.5609651,1,,0.500041077
h02197,2011,187,0,3750,0,,1,
h02194,2011,187,1214.609403,0,498.8629753,1,,0.894647814
h02447,2011,187,3042.448421,0,27.8307888,1,,1
s02260,2011,187,271064.4623,95662.14734,232113.1769,0.108231713,0.280843296,0.083989082
h03619,2011,187,0,0,180.8378746,,,1
h00725,2011,187,15324.98483,0,103.4482759,1,,1
s02267,2011,187,126334.5517,70492.37524,19538.42213,0.299480852,0.382812086,0.49803931
s00825,2011,187,23.07526882,3925.436976,132.906345,1,0.260526444,1
s00824,2011,187,60184.95157,5011.534127,3379.477619,0.138498777,0.49268762,0.262804355
s00827,2011,187,5591.568818,0,231.3525904,0.53392248,,0.555988024
s00821,2011,187,1214.609403,1550.414494,283.2246692,1,0.460999138,0.536314239
s00820,2011,187,923.2531034,0,1181.818182,0.532442373,,1
s00823,2011,187,0,0,494.2546584,,,1
s00822,2011,187,0,0,524.3446446,,,0.572217142
h02248,2011,187,4847.721481,0,0,0.500716274,,
h02224,2011,187,2332.12,310.012,0,1,1,
h02048,2011,187,10061.01666,8059.367514,4222.17422,0.117529576,0.273595937,0.450060914
h02049,2011,187,0,8722.862232,5028.187244,,0.151041274,0.491709292
h02225,2011,187,6310.317269,0,0,0.575437218,,
h02044,2011,187,0,18904.84911,2039.490089,,0.576396601,0.475006482
h02045,2011,187,7208.303056,810.1018676,24920.26613,0.520639731,0.530604982,0.124733003
h02046,2011,187,8776.636389,810.1018676,25066.86685,0.376892389,0.530604982,0.120054654
h02047,2011,187,13924.96972,2483.333333,21776.80592,0.368733525,0.886491599,0.139409303
h02040,2011,187,115518.595,0,2177.61627,0.407363724,,0.332715752
h01249,2011,187,0,0,104.5609651,,,0.500041077
h02042,2011,187,7340.333333,2413.332197,427.4162646,1,0.225071835,0.350049958
h04248,2011,187,3302.149357,7385.339103,19993.25333,0.34639414,0.488904921,1
h02227,2011,187,0,0,389.8039811,,,0.608549233
s01428,2011,187,5078.193333,0,0,0.552001036,,
h02996,2011,187,3583.637036,0,0,0.396748665,,
h03610,2011,187,0,0,1438.596842,,,1
h02249,2011,187,2515.601481,0,0,1,,
h02997,2011,187,600,16888.33333,684.331671,1,1,0.522965875
s00796,2011,187,0,0,104.5609651,,,0.500041077
s00795,2011,187,0,0,179.7763933,,,1
s00793,2011,187,500,0,541.5860239,1,,0.556485437
s00792,2011,187,3042.448421,0,0,1,,
s00982,2011,187,5639,0,733.5721834,0.507399699,,1
h00697,2011,187,0,0,3144.157088,,,0.59062837
h02223,2011,187,0,0,382.936042,,,1
h02311,2011,187,2515.601481,0,0,1,,
h04249,2011,187,473.4576552,0,1954.09797,1,,0.245143768
h00517,2011,187,0,141.3235265,0,,1,
h01243,2011,187,0,32500.02,2268.957541,,1,0.483774355
s02817,2011,187,6041,0,0,1,,
h02998,2011,187,2634.284396,0,1271.175251,0.293487082,,0.849640951
s01844,2011,187,30282.48068,456.9572727,14598.78063,0.287120216,0.978433408,0.30440292
s01845,2011,187,20266.09329,0,69.57006061,0.295108793,,0.775506828
s01846,2011,187,0,5941,758.8123455,,1,0.351758108
h01536,2011,187,6400,5682.147778,8518.976809,1,1,0.514878567
h01405,2011,187,2653.431407,0,2178.280292,0.703652382,,0.410520974
s01841,2011,187,26126.77,3119.001548,2872.558289,0.202260396,1,0.290184637
h01407,2011,187,17.97,0,3031.336761,1,,0.186005833
s01843,2011,187,3766.666667,75812.96926,2133.122918,1,0.361162312,0.46771852
h01409,2011,187,6137.74359,4965.094205,8339.645076,0.611961432,0.295607903,0.20051048
h01408,2011,187,174083.6486,3125.989129,2631.190331,0.462381081,0.531276012,0.606947477
s02317,2011,187,987.9652381,0,1395.004541,0.778970632,,0.774344225
s01848,2011,187,17986.34976,1607.323939,863.7027623,0.212629863,0.591312508,0.299484428
s01849,2011,187,45727.0823,4730.67,10269.31042,0.129732229,0.473237771,0.105060991
s02865,2011,187,10.75258065,0,0,1,,
h01246,2011,187,5545.454545,0,0,1,,
s01686,2011,187,30000,0,7427.245265,1,,0.728075874
s01687,2011,187,19791.44111,14603.97296,41057.99519,0.706907301,0.328411508,0.251282073
s01684,2011,187,0,2306.923377,361.8096306,,1,1
s01685,2011,187,0,0,8819.777331,,,0.249949482
s01682,2011,187,6363.442,0,38.42213115,0.743040221,,1
s01683,2011,187,0,0,11268.95752,,,0.334383852
s01680,2011,187,16845.22579,0,6675.420067,0.576219368,,0.165551534
s01681,2011,187,0,16916.14282,18852.55015,,0.127551716,0.231203121
h00899,2011,187,0,0,27.8307888,,,1
h01532,2011,187,0,38.05418421,144.1604506,,1,0.505508668
s01688,2011,187,52474.40286,0,6182.926855,0.880317319,,0.500135192
s01689,2011,187,26548.94,12930.11084,854.1339258,0.498516541,1,0.382620633
h02530,2011,187,0,0,1147.620596,,,0.455929885
h00118,2011,187,5646.355719,19990.36335,41891.47582,0.46607524,0.260743859,0.102376419
h02532,2011,187,0,0,76.95731248,,,1
h02533,2011,187,134.6557895,0,231.3525904,1,,0.555988024
h02535,2011,187,10562.22041,0,4806.301255,0.376333576,,0.40616679
h00695,2011,187,261,0,79.13808892,1,,1
h01754,2011,187,30355.36,0,941.2928571,0.921465419,,0.837187479
h02538,2011,187,0,0,104.5609651,,,0.500041077
h02539,2011,187,0,0,361.8096306,,,1
s01223,2011,187,1339.65,0,0,0.614241037,,
s01172,2011,187,0,0,1061.19875,,,1
h00291,2011,187,92999.56349,29375.39429,84205.13401,0.476741521,0.924096283,0.488286643
h01626,2011,187,0,0,3634.134946,,,0.957395774
s01594,2011,187,0,2266.332044,6197.272571,,0.681733685,0.538422393
h01059,2011,187,0,0,642.8571429,,,1
h04225,2011,187,111364.4445,19051.59092,22917.04026,0.273482991,0.420196493,0.08396504
h02881,2011,187,0,0,1948.725487,,,0.530863576
h00897,2011,187,18000,0,0,1,,
s00645,2011,187,0,0,705.8993259,,,0.40004682
s00647,2011,187,0,0,4801.809631,,,0.773223563
h00694,2011,187,33437.44364,0,0,0.517927738,,
s00640,2011,187,81.21,0,0,0.500111,,
s01581,2011,187,0,4001.417143,102.2024087,,0.464684109,0.656013489
s01173,2011,187,13846.84879,208.3102273,5334.323568,0.641726587,1,0.197033748
s00649,2011,187,0,0,369.6231881,,,0.473342244
s02530,2011,187,0,0,27.8307888,,,1
h02992,2011,187,1744.86,0,857.1428571,0.807408479,,1
h02993,2011,187,0,0,585.2466679,,,0.284346796
h02990,2011,187,0,0,104.5609651,,,0.500041077
h01248,2011,187,0,0,104.5609651,,,0.500041077
h02220,2011,187,4308.333333,0,0,1,,
h01538,2011,187,961.7949885,1275.363175,4822.634091,1,0.835691565,0.210897637
h02994,2011,187,0,0,335.9135555,,,0.312179297
h02995,2011,187,0,0,1042.983096,,,0.750995485
h01535,2011,187,17006.91286,0,563.6363636,0.493476233,,1
h01534,2011,187,104.7295188,2374.411328,579.2371398,1,1,0.749621304
h01241,2011,187,30947.89225,0,12426.27121,0.330386881,,0.553409067
h01240,2011,187,8235.464004,1261.130668,44682.2538,0.12988472,0.478543424,0.251393172
h01247,2011,187,0,41.395,104.5609651,,1,0.500041077
h00299,2011,187,157135.9968,11127.30375,28171.24357,0.170743545,0.6124776,0.333275426
h01245,2011,187,0,0,10809.21471,,,0.317512239
h01244,2011,187,22229.46455,0,0,0.391718939,,
h01755,2011,187,0,19687.47415,15531.07183,,0.475442725,0.738079531
h00119,2011,187,0,19833.33333,9388.538383,,0.52,0.213672
h01757,2011,187,0,1225,5556.206254,,1,0.532124502
h01051,2011,187,6793.043478,0,642.8571429,1,,1
h01751,2011,187,29764.07637,750,2655.985674,0.211632108,1,0.295069193
h04253,2011,187,0,0,175.4210526,,,1
h01753,2011,187,0,0,393.8876044,,,0.523348945
h01752,2011,187,1278.411503,450,4015.605791,0.677060981,1,0.380708211
h00110,2011,187,0,0,104.5609651,,,0.500041077
h00111,2011,187,0,0,104.5609651,,,0.500041077
h00112,2011,187,1954.545455,0,5749.771967,1,,0.487389024
h00113,2011,187,0,0,440.5125034,,,0.772760026
h01759,2011,187,92674.65768,1180.596667,9660.263466,0.827983141,1,0.143234567
h01758,2011,187,0,0,9579.929814,,,0.508547547
h00116,2011,187,0,0,5667.398621,,,0.49556773
h00117,2011,187,0,5075.899288,14372.90489,,0.516572294,0.407279352
h04601,2011,187,9020.4975,0,27.8307888,1,,1
h00547,2011,187,0,0,144.1604506,,,0.505508668
h00692,2011,187,3437.443643,0,0,0.504651858,,
h02835,2011,187,653.7931034,0,0,1,,
h00598,2011,187,10276.45244,0,6691.393045,0.26885333,,0.155244424
h00599,2011,187,9974.850649,0,822.0849802,0.848181554,,0.511027093
s00420,2011,187,124163,0,341.7923993,0.636342557,,0.546935135
h00594,2011,187,19375,0,1964.842894,1,,0.6234556
h00595,2011,187,4317.056488,4851.062018,9177.63913,0.920022379,0.326956189,0.183089392
h00596,2011,187,4801.487344,0,1354.166667,0.421794294,,1
h00597,2011,187,4376.480025,2855.190053,15945.94339,0.52652188,0.259651444,0.330999851
